6_ts,bearing_id,label
"[ 0.1159668   0.10070801  0.1159668  ... -0.14038086 -0.09155273
 -0.01831055]",KI16,2
[0.06713867 0.15869141 0.21057129 ... 0.0579834  0.15869141 0.09155273],KI16,2
"[ 0.06103516  0.06103516 -0.0213623  ...  0.33569336  0.10070801
 -0.00305176]",KI16,2
[0.20751953 0.20141602 0.14953613 ... 0.18615723 0.1953125  0.21057129],KI16,2
"[ 0.         -0.02441406 -0.04577637 ...  0.1159668   0.17089844
  0.20446777]",KI16,2
"[ 0.10681152  0.02746582 -0.05187988 ...  0.15563965  0.08544922
  0.08544922]",KI16,2
"[ 0.21057129  0.19226074  0.09460449 ... -0.13427734 -0.19836426
 -0.21972656]",KI16,2
"[-0.20751953 -0.10681152 -0.01525879 ...  0.02441406 -0.08850098
  0.03051758]",KI16,2
"[-0.48217773 -0.3112793  -0.63171387 ...  0.          0.00915527
  0.05187988]",KI16,2
[0.13427734 0.1953125  0.18920898 ... 0.01220703 0.06103516 0.07324219],KI16,2
"[-0.3112793   0.04882812  0.09155273 ...  0.09460449 -0.02441406
  0.04577637]",KI16,2
"[ 0.07629395  0.10681152  0.16479492 ... -0.07019043 -0.01525879
  0.03967285]",KI16,2
[0.15869141 0.21362305 0.2166748  ... 0.13427734 0.14648437 0.21362305],KI16,2
[0.24108887 0.44250488 0.25939941 ... 0.10375977 0.10681152 0.15563965],KI16,2
"[ 0.15869141  0.12817383  0.         ... -0.23498535 -0.06408691
  0.04272461]",KI16,2
"[-0.27160645 -0.11901855 -0.12817383 ... -0.32043457 -0.39367676
 -0.43945312]",KI16,2
"[-0.36315918 -0.10070801  0.22583008 ... -0.61340332 -0.36621094
 -0.00610352]",KI16,2
"[ 0.39367676  0.69274902  0.70800781 ...  0.1739502  -0.09460449
 -0.12512207]",KI16,2
"[ 0.14343262  0.30212402  0.32958984 ...  0.19836426  0.05187988
 -0.13122559]",KI16,2
"[-0.22277832 -0.27160645 -0.32348633 ... -0.02746582  0.1373291
  0.35095215]",KI16,2
"[-0.34484863 -0.55236816 -0.73242187 ...  0.19836426  0.17700195
 -0.01831055]",KI16,2
"[-0.10375977 -0.1373291  -0.02441406 ...  0.12512207 -0.25024414
 -0.00305176]",KI16,2
"[ 0.25634766  0.93994141 -0.0793457  ... -0.03356934  0.15258789
  0.30517578]",KI16,2
"[ 0.30822754  0.20141602  0.19226074 ... -0.0793457  -0.11901855
 -0.10375977]",KI16,2
"[ 0.17700195  0.28381348  0.43945312 ... -0.30517578  0.3326416
 -0.31738281]",KI16,2
"[-0.04272461 -0.03662109 -0.57678223 ...  0.33569336  0.60424805
  0.67138672]",KI16,2
"[ 0.19836426  0.07629395 -0.12207031 ...  0.06103516 -0.38146973
 -0.51574707]",KI16,2
"[-0.49743652 -0.74768066 -0.34484863 ...  0.51879883  0.59814453
  0.73547363]",KI16,2
"[ 0.10070801 -0.15258789 -0.23193359 ... -0.09155273 -0.05187988
 -0.01831055]",KI16,2
"[-0.00915527  0.02746582  0.02441406 ... -0.10070801 -0.06408691
 -0.3692627 ]",KI16,2
"[ 0.1953125   0.08850098 -0.18310547 ... -0.13427734 -0.26855469
 -0.20446777]",KI16,2
"[-0.15869141 -0.30517578  0.04882812 ... -0.02746582 -0.06408691
 -0.03967285]",KI16,2
"[ 0.08544922  0.44555664  0.42114258 ...  0.41809082  0.00610352
 -0.39978027]",KI16,2
"[-0.62561035 -0.61645508 -0.62255859 ...  0.26245117  0.48522949
  0.61340332]",KI16,2
[0.0213623  0.13122559 0.18615723 ... 0.13427734 0.20751953 0.32348633],KI16,2
"[ 0.39672852  0.43640137  0.3692627  ... -0.00915527 -0.47302246
 -0.73852539]",KI16,2
"[-0.28381348  0.03356934  0.12207031 ...  0.03662109 -0.07629395
 -0.06713867]",KI16,2
[0.07629395 0.16174316 0.12512207 ... 0.34179687 0.4119873  0.42114258],KI16,2
"[ 0.12207031  0.26550293  0.36621094 ... -0.16479492 -0.12207031
 -0.05187988]",KI16,2
[0.08850098 0.24719238 0.47912598 ... 0.10070801 0.28686523 0.49743652],KI16,2
"[-0.01525879 -0.10986328 -0.19226074 ...  0.40588379 -0.12207031
 -0.51879883]",KI16,2
"[-0.77819824 -0.57373047 -0.46081543 ...  0.26550293  0.35400391
  0.37841797]",KI16,2
"[ 0.66223144  0.48217773  0.1739502  ... -0.28381348 -0.40283203
 -0.37841797]",KI16,2
"[-0.14648437  0.10681152  0.24719238 ...  0.01831055  0.1159668
  0.11291504]",KI16,2
"[-1.26647949 -1.09558105 -0.97045898 ...  0.00305176 -0.01220703
 -0.04882812]",KI16,2
"[ 0.11901855  0.14648437  0.18920898 ... -0.36010742 -0.06408691
  0.14038086]",KI16,2
[0.14343262 0.29602051 0.30822754 ... 0.07019043 0.09765625 0.07629395],KI16,2
"[ 0.03662109 -0.14038086 -0.19226074 ... -0.83007812 -0.34790039
 -0.56762695]",KI16,2
[0.01831055 0.34179687 0.62866211 ... 0.04882812 0.36010742 0.53405762],KI16,2
"[ 0.46386719  0.15869141 -0.13427734 ...  0.10070801  0.18615723
 -0.12817383]",KI16,2
"[ 0.78430176  0.25939941 -0.05187988 ...  0.73547363  0.43334961
  0.52185059]",KI16,2
"[-0.02746582 -0.0579834   0.06713867 ...  0.1159668   0.14038086
  0.34484863]",KI16,2
"[ 0.01525879  0.21057129  0.30212402 ... -0.12207031 -0.29296875
 -0.41809082]",KI16,2
"[-0.44250488 -0.36621094 -0.24719238 ...  0.61645508  0.69274902
  0.67749023]",KI16,2
"[-0.26245117 -0.38452148 -0.32958984 ...  0.32043457  0.48217773
  1.00097656]",KI16,2
"[-0.2166748  -0.75378418 -0.15869141 ...  0.         -0.05187988
 -0.03662109]",KI16,2
"[ 0.17700195  0.2166748   0.21972656 ... -0.12817383 -0.0793457
  0.        ]",KI16,2
"[-0.00305176 -0.01831055  0.03662109 ...  0.22583008 -0.32653809
 -0.1953125 ]",KI16,2
"[-0.0579834  -0.07629395 -0.00915527 ... -0.22583008  0.10681152
  0.12512207]",KI16,2
"[-0.06408691 -0.42114258 -0.65612793 ...  0.2532959   0.57373047
  0.63781738]",KI16,2
"[ 0.43640137  0.20141602  0.19226074 ... -0.41503906 -0.5279541
 -1.18713379]",KI16,2
"[-0.19836426 -0.1159668  -0.14038086 ... -0.37841797  0.09155273
  0.63781738]",KI16,2
[0.31738281 0.36315918 0.37841797 ... 0.21972656 0.23193359 0.23498535],KI16,2
"[ 0.26855469  0.24719238  0.15258789 ... -0.15258789  0.09765625
 -0.23498535]",KI16,2
"[ 0.03662109 -0.14038086 -0.15258789 ...  0.22888184  0.12817383
 -0.02746582]",KI16,2
"[-0.12512207 -0.09155273  0.04272461 ...  0.11901855 -0.10986328
 -0.32348633]",KI16,2
"[-0.4119873  -0.6439209  -0.67443848 ...  0.57983398  0.58898926
  0.24414062]",KI16,2
"[ 0.28686523  1.02844238  0.39367676 ... -0.09155273 -0.03662109
  0.03356934]",KI16,2
"[-0.19226074 -0.01831055 -0.07629395 ... -0.09155273  0.15869141
  0.18615723]",KI16,2
"[-0.08850098 -0.20141602 -0.09765625 ... -0.01831055 -0.07324219
 -0.27160645]",KI16,2
"[-0.08850098  0.03967285  0.03051758 ...  0.73242187  0.64697266
  0.1373291 ]",KI16,2
"[-0.38452148 -0.5279541  -0.21972656 ...  0.49743652  0.25634766
  0.06713867]",KI16,2
"[-0.38452148 -0.26855469 -0.17089844 ... -0.14648437  0.02441406
  0.16479492]",KI16,2
[0.26855469 0.390625   0.42724609 ... 0.27770996 0.41809082 0.35705566],KI16,2
"[ 0.35095215  0.06713867 -0.02746582 ...  0.37231445  0.31433105
  0.19836426]",KI16,2
"[ 0.07324219  0.0213623  -0.0579834  ...  0.00610352 -0.32958984
 -0.59814453]",KI16,2
[0.15869141 0.12817383 0.04272461 ... 0.1953125  0.34790039 0.1739502 ],KI16,2
"[ 0.14038086 -0.01831055 -0.13427734 ... -0.10986328  0.14648437
  0.17700195]",KI16,2
"[ 0.         -0.28076172  0.2532959  ... -0.24108887 -0.21972656
 -0.20751953]",KI16,2
"[-0.03967285  0.10681152  0.18310547 ...  0.14343262  0.16479492
 -0.32348633]",KI16,2
"[ 0.01831055  0.01525879 -0.00305176 ...  0.32348633  0.20141602
  0.23803711]",KI16,2
"[ 0.2746582   0.10986328 -0.13427734 ...  0.30212402  0.17700195
  0.03356934]",KI16,2
"[-0.03967285 -0.07019043 -0.10070801 ...  0.26550293  0.25634766
  0.35705566]",KI16,2
[0.56152344 0.6439209  0.52490234 ... 0.1159668  0.04882812 0.08544922],KI16,2
"[ 0.02746582  0.59204102 -0.03967285 ...  0.31433105  0.41809082
  0.4486084 ]",KI16,2
"[ 0.37841797  0.21057129 -0.00305176 ... -0.01831055  0.15258789
  0.2532959 ]",KI16,2
"[ 0.87585449  0.94909668  0.52185059 ... -0.57067871 -0.56152344
 -0.2532959 ]",KI16,2
[0.19226074 0.48217773 0.39978027 ... 0.05493164 0.32958984 0.47302246],KI16,2
"[-0.34790039 -0.20446777 -0.0793457  ... -0.11291504 -0.04882812
  0.        ]",KI16,2
"[ 0.15563965  0.1159668   0.18615723 ...  0.06408691 -0.09460449
 -0.19836426]",KI16,2
"[ 0.13122559 -0.0793457  -0.56152344 ... -0.18005371 -0.0213623
  0.10986328]",KI16,2
"[ 0.10986328  0.12207031  0.13427734 ... -0.3112793  -0.20141602
 -0.06103516]",KI16,2
"[-0.03356934  0.15258789  0.03356934 ... -0.15869141  0.21972656
  0.53710937]",KI16,2
[0.59204102 0.61340332 0.28076172 ... 0.01525879 0.23193359 0.2166748 ],KI16,2
"[ 0.2746582   0.37536621  0.37231445 ... -0.42724609 -0.17089844
  0.1159668 ]",KI16,2
"[ 0.24719238  0.32653809  0.41809082 ... -0.35400391 -0.37536621
 -0.75683594]",KI16,2
"[ 0.06713867  0.1373291   0.06103516 ... -0.38757324 -0.24719238
 -0.10681152]",KI16,2
"[-0.1159668  -0.14648437 -0.25939941 ...  0.24414062  0.13122559
 -0.09460449]",KI16,2
"[-0.81481934 -0.8605957  -0.32043457 ...  0.25939941  0.38757324
  0.49743652]",KI16,2
[0.38452148 0.16784668 0.12817383 ... 0.61340332 0.43334961 0.26550293],KI16,2
"[-0.23803711 -0.54321289 -0.69274902 ... -0.07019043  0.1159668
  0.50048828]",KI16,2
"[-0.06408691 -0.49438477 -0.47607422 ... -0.33569336 -0.29907227
 -0.34484863]",KI16,2
"[-0.16479492  0.28686523 -0.53710937 ... -0.10070801 -0.18920898
 -0.47302246]",KI16,2
"[-0.1159668   0.12207031  0.40588379 ...  0.00610352  0.03662109
  0.08544922]",KI16,2
"[-0.14343262 -0.28076172 -0.34179687 ...  0.06103516  0.25024414
  0.36621094]",KI16,2
"[ 0.2166748   0.08239746 -0.00305176 ...  0.38452148  0.43029785
  0.3692627 ]",KI16,2
"[ 0.40588379  0.30212402  0.91552734 ... -0.42419434 -0.5065918
 -0.35400391]",KI16,2
"[-0.12817383  0.15869141  0.40588379 ...  1.18408203  1.36108398
  0.43640137]",KI16,2
"[ 0.48217773  0.74768066  0.80566406 ... -0.35705566 -0.49743652
 -0.45166016]",KI16,2
"[-0.33874512 -0.33569336 -0.31738281 ...  0.20141602  0.2746582
  0.2746582 ]",KI16,2
"[-0.51879883 -0.63781738 -0.58898926 ... -0.43029785 -0.6439209
 -0.94909668]",KI16,2
"[-0.47302246 -0.18920898  0.03051758 ...  0.39367676  0.28381348
  0.03967285]",KI16,2
"[ 0.13122559  0.15869141  0.07324219 ... -0.0579834  -0.00915527
 -0.07019043]",KI16,2
"[-0.06713867 -0.17089844 -0.1953125  ... -0.63171387 -0.55847168
 -0.4119873 ]",KI16,2
[0.16479492 0.05493164 0.00915527 ... 0.37841797 0.25634766 0.15869141],KI16,2
"[ 0.15869141  0.22583008  0.22277832 ... -0.18615723 -0.14343262
 -0.14648437]",KI16,2
"[-0.61950684 -0.44250488 -0.18920898 ... -1.1138916  -0.21057129
  0.95825195]",KI16,2
[0.30212402 0.23498535 0.38452148 ... 0.08239746 0.10986328 0.21362305],KI16,2
"[ 0.51574707  0.36315918  0.09765625 ... -0.36621094 -0.25634766
 -0.02746582]",KI16,2
[0.26855469 0.58898926 0.69885254 ... 0.49438477 0.45776367 0.18005371],KI16,2
"[-0.45776367 -0.48828125 -0.32653809 ... -0.32653809 -0.54626465
 -0.6439209 ]",KI16,2
"[-0.56152344 -0.35400391 -0.01525879 ...  0.09460449  0.0793457
  0.03967285]",KI16,2
"[-0.47912598 -0.46691895 -0.72937012 ...  0.03967285  0.25634766
  0.4699707 ]",KI16,2
"[ 0.43334961  0.44555664  0.32348633 ... -0.09460449  0.18005371
  0.08239746]",KI16,2
"[-0.14953613  0.11291504  0.1373291  ...  0.1739502  -0.14343262
 -0.39978027]",KI16,2
"[-0.35400391 -0.24108887 -0.12512207 ...  0.85144043  0.76293945
  0.46691895]",KI16,2
"[-0.2746582  -0.62255859 -0.78735352 ... -0.1739502  -0.2746582
 -0.36315918]",KI16,2
"[ 0.01525879 -0.32653809 -0.20751953 ... -0.37231445 -0.26245117
 -0.10070801]",KI16,2
"[-1.08947754 -0.94604492 -0.42724609 ...  0.08850098 -0.00305176
  0.08239746]",KI16,2
"[ 0.14038086  0.26245117  0.3112793  ... -0.61950684 -0.88806152
 -0.90942383]",KI16,2
"[ 0.3112793   0.35400391  0.52490234 ... -0.28076172 -0.4699707
 -0.7019043 ]",KI16,2
"[-0.69580078 -0.4699707  -0.24108887 ... -0.02441406  0.08850098
  0.39978027]",KI16,2
"[-0.33874512 -0.56762695 -0.25939941 ...  0.22888184  0.390625
  0.48217773]",KI16,2
[0.52490234 0.4699707  0.34484863 ... 0.09155273 0.10375977 0.24414062],KI16,2
"[ 0.06408691 -0.00915527 -0.05187988 ...  0.03051758  0.09460449
  0.15258789]",KI17,2
[0.27160645 0.16479492 0.14038086 ... 0.05493164 0.05187988 0.03051758],KI17,2
"[-0.05493164 -0.05187988 -0.0213623  ... -0.00610352  0.05493164
  0.02441406]",KI17,2
"[ 0.06713867 -0.03356934 -0.01525879 ... -0.02441406 -0.04577637
 -0.11291504]",KI17,2
"[-0.06713867 -0.07324219 -0.00610352 ...  0.00305176 -0.0213623
  0.02441406]",KI17,2
[0.04882812 0.08850098 0.12817383 ... 0.06713867 0.10070801 0.05493164],KI17,2
"[-0.08850098 -0.1159668  -0.10375977 ...  0.04882812 -0.05493164
 -0.02746582]",KI17,2
"[-0.01220703  0.0213623   0.07629395 ...  0.29602051  0.15258789
  0.12817383]",KI17,2
[0.13122559 0.0579834  0.12512207 ... 0.0793457  0.09155273 0.09155273],KI17,2
[0.07629395 0.06408691 0.04882812 ... 0.17089844 0.17089844 0.10986328],KI17,2
[0.08850098 0.05187988 0.06408691 ... 0.01831055 0.03051758 0.05187988],KI17,2
[0.09460449 0.12207031 0.17700195 ... 0.09765625 0.10681152 0.10070801],KI17,2
"[-0.01831055  0.01525879  0.04882812 ...  0.12817383  0.15563965
  0.14648437]",KI17,2
"[ 0.08544922  0.02746582 -0.00305176 ...  0.0579834  -0.00610352
 -0.01525879]",KI17,2
[0.07019043 0.14343262 0.1953125  ... 0.09765625 0.04882812 0.00915527],KI17,2
[0.04577637 0.04882812 0.06408691 ... 0.20141602 0.14648437 0.0579834 ],KI17,2
"[-0.18310547 -0.25939941 -0.43029785 ...  0.11291504  0.0579834
  0.01831055]",KI17,2
"[-0.04882812 -0.01525879 -0.00915527 ...  0.09155273  0.10375977
  0.07324219]",KI17,2
"[ 0.36010742 -0.06103516 -0.04882812 ...  0.08239746  0.16174316
  0.22277832]",KI17,2
"[ 0.21057129  0.16479492  0.09155273 ... -0.15869141 -0.15258789
 -0.13427734]",KI17,2
"[-0.18310547 -0.16479492 -0.23803711 ...  0.07629395  0.09460449
  0.1159668 ]",KI17,2
"[ 0.10681152  0.09765625  0.03662109 ... -0.03967285  0.01525879
  0.0793457 ]",KI17,2
"[-0.00305176  0.00915527  0.03662109 ...  0.04577637 -0.06408691
 -0.1373291 ]",KI17,2
"[-0.10986328 -0.1739502  -0.12207031 ...  0.16479492  0.14648437
  0.14953613]",KI17,2
[0.09765625 0.14038086 0.18005371 ... 0.18615723 0.1739502  0.12817383],KI17,2
"[ 0.08239746  0.01525879 -0.03356934 ...  0.14038086  0.12512207
  0.03662109]",KI17,2
"[ 0.06408691  0.08544922  0.0579834  ... -0.09460449 -0.08239746
 -0.00610352]",KI17,2
[0.09765625 0.18615723 0.2532959  ... 0.0579834  0.01525879 0.03051758],KI17,2
"[ 0.03662109  0.03356934  0.04577637 ... -0.00305176  0.03051758
  0.04882812]",KI17,2
"[ 0.05493164  0.0793457   0.05493164 ... -0.05187988 -0.08850098
  0.02441406]",KI17,2
"[-0.06103516 -0.09155273 -0.06408691 ... -0.10986328 -0.00610352
  0.03662109]",KI17,2
[0.0793457  0.10986328 0.08544922 ... 0.1373291  0.18615723 0.23803711],KI17,2
[0.09460449 0.10681152 0.11291504 ... 0.05187988 0.04882812 0.04577637],KI17,2
[0.1953125  0.07019043 0.08544922 ... 0.0213623  0.26855469 0.85754394],KI17,2
"[ 0.0213623   0.00305176 -0.0213623  ...  0.06408691  0.07019043
  0.07324219]",KI17,2
[0.07324219 0.07324219 0.07629395 ... 0.1739502  0.15563965 0.1159668 ],KI17,2
"[-0.09460449 -0.18615723 -0.21057129 ... -0.06103516  0.08850098
 -0.0579834 ]",KI17,2
[0.13427734 0.04577637 0.15869141 ... 0.07019043 0.1159668  0.12512207],KI17,2
"[-0.18615723 -0.17700195 -0.13122559 ...  0.14953613  0.14038086
  0.13122559]",KI17,2
"[ 0.11901855  0.12817383  0.13122559 ... -0.03662109  0.05187988
  0.04577637]",KI17,2
[0.19836426 0.21972656 0.19836426 ... 0.27770996 0.16174316 0.03662109],KI17,2
"[-0.03967285 -0.13427734 -0.15563965 ...  0.29907227  0.30822754
  0.24108887]",KI17,2
"[ 0.23498535  0.46386719  0.54626465 ... -0.06713867 -0.0579834
 -0.1373291 ]",KI17,2
"[-0.15258789 -0.16174316 -0.11901855 ...  0.61340332  0.35705566
  0.15563965]",KI17,2
"[-0.12207031 -0.60424805 -0.17700195 ... -0.27770996 -0.14648437
 -0.04882812]",KI17,2
"[ 0.         -0.03662109 -0.11901855 ... -0.18005371 -0.16784668
 -0.15258789]",KI17,2
"[ 0.32958984  0.46081543  0.49133301 ... -0.65917969 -0.96740723
 -1.02539062]",KI17,2
"[-0.9185791  -0.71411133 -0.59204102 ...  0.16174316  0.1953125
  0.15869141]",KI17,2
"[ 0.14648437 -0.00305176 -0.06408691 ...  0.18920898  0.07324219
  0.01525879]",KI17,2
"[-0.00915527  0.00915527  0.06408691 ... -0.31738281 -0.18005371
 -0.02746582]",KI17,2
"[ 0.06713867 -0.06103516 -0.14648437 ...  0.5859375   0.65612793
  0.57983398]",KI17,2
"[ 0.29907227  0.00915527 -0.3326416  ... -0.06408691  0.1373291
  0.19836426]",KI17,2
"[-0.24108887 -0.34484863 -0.39367676 ... -0.26550293 -0.79345703
 -0.93383789]",KI17,2
"[-0.20141602 -0.15563965  0.45776367 ... -0.61340332 -0.64086914
 -0.54626465]",KI17,2
"[ 0.0213623   0.14953613  0.25939941 ... -0.03967285  0.00610352
 -0.31738281]",KI17,2
"[-0.34790039 -0.31433105 -0.17700195 ...  0.35705566  0.47912598
  0.35705566]",KI17,2
"[-0.26550293 -0.33569336 -0.23193359 ...  0.21362305  0.38452148
  0.28686523]",KI17,2
"[ 0.00305176 -0.30212402 -0.46386719 ... -0.17700195 -0.24108887
 -0.20751953]",KI17,2
"[ 0.73547363  0.74462891  0.54931641 ... -0.07629395 -0.1953125
 -0.2166748 ]",KI17,2
"[-0.18310547 -0.09460449  0.         ...  0.18920898 -0.10986328
 -0.34179687]",KI17,2
"[-0.12512207 -0.31738281 -0.3112793  ...  0.25024414  0.22583008
  0.14038086]",KI17,2
"[ 0.02746582 -0.06408691 -0.12207031 ... -0.12207031 -0.02441406
  0.10986328]",KI17,2
"[-0.14648437 -0.00915527  0.14953613 ...  0.20141602  0.13427734
  0.0793457 ]",KI17,2
"[ 0.07324219  0.12207031  0.17700195 ...  0.1739502  -0.02441406
 -0.14343262]",KI17,2
[0.07324219 0.23193359 0.32653809 ... 0.33569336 0.45776367 0.25024414],KI17,2
[0.44250488 0.42419434 0.32348633 ... 0.58898926 0.33569336 0.1159668 ],KI17,2
"[-0.00915527  0.01220703 -0.03662109 ... -0.03967285 -0.0579834
 -0.04577637]",KI17,2
"[-0.00915527  0.06713867  0.11291504 ... -0.35705566 -0.17700195
  0.04882812]",KI17,2
[0.23498535 0.09765625 0.07019043 ... 0.21057129 0.17089844 0.14648437],KI17,2
"[ 0.23498535  0.27160645  0.29602051 ...  0.00305176 -0.08850098
 -0.18920898]",KI17,2
[0.1159668  0.21362305 0.20446777 ... 0.2532959  0.1739502  0.06408691],KI17,2
"[-0.01220703 -0.16784668  0.03051758 ... -0.01220703 -0.15869141
 -0.26245117]",KI17,2
"[ 0.05493164  0.09765625  0.23193359 ... -0.30517578 -0.33569336
 -0.23498535]",KI17,2
"[-0.01220703  0.25024414  0.43640137 ...  0.33569336  0.33569336
  0.22277832]",KI17,2
"[-0.08239746  0.06713867  0.12817383 ...  0.23193359 -0.09765625
  0.20141602]",KI17,2
"[ 0.1373291   0.14648437  0.17089844 ... -0.27770996 -0.04577637
  0.13122559]",KI17,2
"[ 0.19226074  0.43640137  0.47302246 ... -0.63781738 -0.59814453
 -0.35400391]",KI17,2
"[-0.03356934  0.23498535  0.32958984 ...  0.1159668   0.20446777
 -0.26855469]",KI17,2
"[ 0.1159668  -0.05493164 -0.18615723 ...  0.24108887  0.15869141
  0.0213623 ]",KI17,2
"[-0.10986328 -0.18615723 -0.22277832 ...  0.72631836  0.68054199
  0.54931641]",KI17,2
"[ 0.12512207  0.03662109 -0.01831055 ... -0.08850098 -0.08239746
 -0.02441406]",KI17,2
"[ 0.06408691  0.12207031  0.26855469 ... -0.00915527  0.07324219
  0.16784668]",KI17,2
"[-0.07324219 -0.15258789 -0.14648437 ... -0.20141602 -0.2532959
 -0.26245117]",KI17,2
"[-0.24108887 -0.16174316 -0.03967285 ...  0.0579834   0.0213623
  0.00610352]",KI17,2
"[ 0.30822754  0.10375977 -0.0793457  ...  0.23193359  0.33569336
  0.46081543]",KI17,2
[0.4119873  0.35400391 0.27160645 ... 0.28686523 0.43029785 0.48217773],KI17,2
"[ 0.09460449  0.1373291   0.39978027 ... -0.38146973 -0.24719238
 -0.05187988]",KI17,2
"[ 0.18920898  0.29907227  0.35705566 ... -0.16784668 -0.10070801
  0.12207031]",KI17,2
"[-0.02441406  0.03051758  0.06408691 ... -0.01525879 -0.01831055
 -0.03356934]",KI17,2
"[-0.16479492 -0.24108887 -0.18615723 ... -0.07019043  0.04882812
  0.16784668]",KI17,2
"[ 0.37536621  0.26550293  0.14648437 ... -0.47912598 -0.54626465
 -0.47607422]",KI17,2
"[-0.39672852 -0.31738281 -0.26550293 ... -0.21362305 -0.1373291
  0.01525879]",KI17,2
"[ 0.25024414  0.14953613  0.02441406 ... -0.27160645 -0.24414062
 -0.0793457 ]",KI17,2
"[-0.03967285 -0.00305176  0.02746582 ...  0.10681152  0.16174316
  0.4699707 ]",KI17,2
[0.21362305 0.17089844 0.17700195 ... 0.65307617 0.97045898 0.43945312],KI17,2
"[ 0.19226074 -0.21972656 -0.28991699 ...  0.01831055 -0.02746582
  0.20141602]",KI17,2
"[-0.04272461 -0.04272461  0.02441406 ...  0.14343262  0.16784668
  0.05493164]",KI17,2
[0.03356934 0.03967285 0.00305176 ... 0.24719238 0.38452148 0.51879883],KI17,2
"[-0.09155273 -0.18920898 -0.30212402 ... -0.03967285 -0.08850098
 -0.08850098]",KI17,2
"[-0.04272461  0.05187988  0.08850098 ... -0.25939941 -0.03967285
  0.21057129]",KI17,2
"[ 0.30212402  0.38757324  0.43334961 ...  0.16174316 -0.04272461
 -0.23803711]",KI17,2
"[-0.33569336 -0.30212402 -0.14648437 ...  0.65612793  0.66223144
  0.41809082]",KI17,2
[0.39367676 0.35400391 0.26245117 ... 0.1739502  0.22583008 0.21057129],KI17,2
"[ 0.12817383  0.05493164  0.01831055 ...  0.03051758 -0.04272461
 -0.03662109]",KI17,2
"[-0.01525879  0.23498535  0.37536621 ... -0.11901855 -0.26245117
 -0.24108887]",KI17,2
"[-0.11291504  0.         -0.0213623  ... -0.32958984 -0.3112793
 -0.25939941]",KI17,2
"[ 0.47302246  0.57678223  0.7232666  ...  0.1373291   0.07019043
 -0.06103516]",KI17,2
"[-0.20141602 -0.31433105 -0.30212402 ... -1.05895996 -0.91552734
 -0.36621094]",KI17,2
"[ 0.16174316  0.         -0.07019043 ...  0.13427734  0.21362305
  0.23803711]",KI17,2
"[ 0.17700195  0.07019043 -0.03967285 ...  0.47302246  0.39367676
  0.35705566]",KI17,2
"[-0.01525879  0.01525879  0.03662109 ... -0.05493164 -0.15258789
 -0.14343262]",KI17,2
"[-0.07629395 -0.00610352 -0.02441406 ...  0.2532959   0.38146973
  0.29602051]",KI17,2
"[ 0.30212402  0.25634766  0.05187988 ... -0.21057129 -0.33569336
 -0.37841797]",KI17,2
"[-0.43334961 -0.30822754 -0.20751953 ... -0.87890625 -0.63171387
 -0.25024414]",KI17,2
"[ 0.14648437  0.10986328  0.03356934 ... -0.10986328 -0.13427734
 -0.21362305]",KI17,2
"[-0.31738281 -0.42419434 -0.47302246 ...  0.20141602  0.30212402
  0.33874512]",KI17,2
[0.22888184 0.23803711 0.13427734 ... 0.31433105 0.32348633 0.14038086],KI17,2
"[-0.06408691 -0.28076172 -0.24414062 ... -0.12817383 -0.14648437
 -0.08239746]",KI17,2
"[ 0.18615723 -0.2532959   0.02746582 ...  0.11901855  0.13427734
 -0.03967285]",KI17,2
"[-0.28381348 -0.37536621 -0.38757324 ... -0.12207031  0.05187988
  0.14038086]",KI17,2
[0.32043457 0.15869141 0.11291504 ... 0.14343262 0.16784668 0.2532959 ],KI17,2
"[ 0.1739502   0.1159668   0.12512207 ... -0.18310547  0.04272461
  0.28381348]",KI17,2
"[ 0.04577637  0.02441406  0.09765625 ... -0.28381348 -0.1159668
  0.00610352]",KI17,2
"[ 0.06713867  0.0793457   0.08239746 ...  0.10986328 -0.00610352
 -0.14648437]",KI17,2
"[-0.15258789  0.01220703 -0.00305176 ... -0.0793457  -0.25024414
 -0.34484863]",KI17,2
"[-0.27160645 -0.14648437  0.03967285 ... -0.22583008 -0.4699707
  0.0213623 ]",KI17,2
"[-0.16479492  0.02746582 -0.10070801 ... -0.0579834  -0.01220703
  0.09460449]",KI17,2
"[ 0.20446777  0.2166748   0.07629395 ...  0.01831055 -0.05187988
 -0.11901855]",KI17,2
"[-0.15563965 -0.00915527  0.06713867 ...  0.11901855  0.14343262
 -0.04577637]",KI17,2
"[-0.32958984 -0.66223144 -0.81481934 ...  0.08850098  0.1953125
  0.30822754]",KI17,2
"[-0.15869141 -0.37841797 -0.53405762 ...  0.01831055 -0.0213623
  0.01220703]",KI17,2
"[ 0.09155273  0.14953613  0.14343262 ... -0.1373291   0.10070801
  0.18920898]",KI17,2
"[ 0.35400391  0.39672852  0.34484863 ... -0.69274902 -0.32653809
 -0.20446777]",KI17,2
"[-0.12207031  0.14343262  0.18310547 ...  0.28686523  0.20751953
  0.03356934]",KI17,2
"[-0.04882812  0.03356934 -0.04272461 ... -0.20751953 -0.15869141
  0.0213623 ]",KI17,2
"[ 0.06713867  0.14038086  0.06408691 ... -0.1953125  -0.1953125
 -0.08544922]",KI17,2
"[-0.04882812 -0.14038086 -0.09460449 ...  0.03356934  0.09460449
  0.18920898]",KI17,2
